gene_pair_ko	reduce_dep	motif	side	SFE_2	SFE_1	support_1	support_2	overlap	max_overlap	freq_overlap	int_type	r_overlap	r_freq_overlap	wMI_stat	E.r.wMI_stat	ME_p.value	wMI_p.value	APC	direction	dMI	ME_good	wMI_good	APC_good	significance	genes_1	genes_2	alt_1	alt_2	gene_1	gene_2	p_anova	bf	driver/driver_n	driver/wt_n	wt/driver_n	WT_n	driver/driver_median	driver/wt_median	wt/driver_median	WT_median	posthoc_bf_direct.1_s1	posthoc_bf_direct.1_s2	posthoc_bf_indirect.1_s1	posthoc_bf_indirect.1_s2	posthoc_bf_indirect.3_s1	posthoc_bf_indirect.3_s2	posthoc_bf_combo.1_s1	posthoc_bf_combo.1_s2	posthoc_bf_combo.3_s1	posthoc_bf_combo.3_s2	driver/wt - driver/driver	wt/driver - driver/driver	driver/driver - WT	wt/driver - driver/wt	driver/wt - WT	wt/driver - WT	role_1	role_2	center	dd	dw	wd	ww	ko_on	important_diff	important_posthoc_anova_p	important_posthoc_bf	important_bf.ratio	important_normalized_effect_diff	important_posthoc_bf_direct	important_posthoc_bf_indirect	experiment	input_motif	ko_gene	gene.1_gene.2_ko	gene.pair	motif_ko	uid	significant_diff	lev	n_sig	n_precise	n	consistent
PTEN--ERBB2__ERBB2	TRUE	MUT.PTEN_PTEN/AMP.merged.chr17:37736785-38513094_ERBB2	second	AMP.merged.chr17:37736785-38513094	MUT.PTEN	669	341	8	170	0.047058823529412	AMP - MUT	18.319	0.107758823529412	0.022725745418175	0.015649507859577	0.0008	0.0008	0.00576396212741	ME	0.007076237558598	TRUE	TRUE	TRUE	significant_robust	PTEN	ERBB2,RARA	MUT	AMP	PTEN	ERBB2	0.336348686800735	0.303278687592282	11	14	16	78	2.25003526551214	2.34308901362514	2.04425142685985	2.1670498205997	0.488741439726483	1.72022841623786	0.832715947722862	0.865640434595619	1.90419828128389	2.60011346161837	1	0.865640434595619	1	2.60011346161837	0.253597371440416	0.339969083289429	NA	0.905199225402255	NA	0.517780166651316	tsg	og	1.91415449934373	0.166499865323695	-0.017705648112852	-0.012700753795977	-0.136093463414866	og	0.205783838652295	0.339969083289429	NA	NA	0.179200619119672	1.72022841623786	2.60011346161837	SCORE	MUT.PTEN/AMP.merged.chr17:37736785-38513094	ERBB2	PTEN__ERBB2__ERBB2	PTEN--ERBB2	MUT.PTEN/AMP.merged.chr17:37736785-38513094__ERBB2	MUT.PTEN_PTEN/AMP.merged.chr17:37736785-38513094_ERBB2__ERBB2__SCORE	FALSE	event_exc	1	2	1	TRUE
PTEN--ERBB2__ERBB2	TRUE	MUT.PTEN_PTEN/AMP.merged.chr17:37736785-38513094_ERBB2	second	AMP.merged.chr17:37736785-38513094	MUT.PTEN	669	341	8	170	0.047058823529412	AMP - MUT	18.319	0.107758823529412	0.022725745418175	0.015649507859577	0.0008	0.0008	0.00576396212741	ME	0.007076237558598	TRUE	TRUE	TRUE	significant_robust	PTEN	ERBB2,RARA	MUT	AMP	PTEN	ERBB2	0.233451136401807	0.389565697096365	12	14	17	78	2.38372149364805	2.34308901362514	2.03183035304585	2.1670498205997	0.607039067263667	4.94160118529729	1.21305171178063	1.26775448128334	3.0040420527604	3.18092741894207	1	1.26775448128334	1	3.18092741894207	0.185543036271322	0.171941269298305	NA	0.956178042754124	NA	0.630144041282252	tsg	og	1.9356404325351	0.208741804277817	-0.011927868690887	-0.054366573758302	-0.142447361828628	og	0.351891140602205	0.171941269298305	NA	NA	0.263108378036119	4.94160118529729	3.18092741894207	SCORE	MUT.PTEN/AMP.merged.chr17:37736785-38513094	ERBB2	PTEN__ERBB2__ERBB2	PTEN--ERBB2	MUT.PTEN/AMP.merged.chr17:37736785-38513094__ERBB2	MUT.PTEN_PTEN/AMP.merged.chr17:37736785-38513094_ERBB2__ERBB2__SCORE	TRUE	event_inc	1	2	1	TRUE
PTEN--PIK3CA__PIK3CA	TRUE	MUT.PIK3CA_PIK3CA/DEL.consensus.chr10:89512346-90611800_PTEN	first	DEL.consensus.chr10:89512346-90611800	MUT.PIK3CA	1178	397	26	240	0.108333333333333	DEL - MUT	43.4678	0.181115833333333	0.013577687860628	0.0080744519442	0.0004	0.0004	0.004030221719517	ME	0.005503235916427	TRUE	TRUE	TRUE	significant_robust	PIK3CA	PTEN	MUT	DEL	PIK3CA	PTEN	0.004770429157359	55.4654784050173	24	35	8	61	1.41086800906992	-0.792827185705362	1.83477152632547	0.493340666601461	11.6396584178094	0.640870654777922	20.9802337765072	4.90087745614251	9.30816796445625	0.007630305605858	20.9802337765072	1	9.30816796445625	1	0.003909343944393	0.220463966719413	NA	0.002210412742804	NA	0.011978479832852	og	tsg	0.577358728862077	0.386876106151796	-0.841672441431279	0.773745008930555	-0.318948673651073	og	2.20369519477528	0.003909343944393	NA	NA	1.22854854758308	11.6396584178094	9.30816796445625	SCORE	MUT.PIK3CA/DEL.consensus.chr10:89512346-90611800	PIK3CA	PIK3CA__PTEN__PIK3CA	PTEN--PIK3CA	MUT.PIK3CA/DEL.consensus.chr10:89512346-90611800__PIK3CA	MUT.PIK3CA_PIK3CA/DEL.consensus.chr10:89512346-90611800_PTEN__PIK3CA__SCORE	TRUE	gene	3	0	0	TRUE
PTEN--PIK3CA__PIK3CA	TRUE	MUT.PIK3CA_PIK3CA/DEL.consensus.chr10:89512346-90611800_PTEN	first	DEL.consensus.chr10:89512346-90611800	MUT.PIK3CA	1178	397	26	240	0.108333333333333	DEL - MUT	43.4678	0.181115833333333	0.013577687860628	0.0080744519442	0.0004	0.0004	0.004030221719517	ME	0.005503235916427	TRUE	TRUE	TRUE	significant_robust	PIK3CA	PTEN	MUT	DEL	PIK3CA	PTEN	9.60777718456662E-14	1675119103420.38	21	88	52	225	-0.179800244429885	-0.385371003302347	-0.101169189409823	-0.14039674995289	2.22947947362814	19.7963007343452	1.89642421503749	2950823962.40261	0.236979312683676	0.040011814300911	1.89642421503749	2950823962.40261	0.236979312683676	0.040011814300911	0.001727624161542	0.015048808705318	NA	5.06483743833996E-13	NA	0.004646444935749	og	tsg	-0.240975488927466	-0.003061717013368	-0.182064074671283	0.141778950016514	0.043346841668137	og	0.205570758872462	0.001727624161542	NA	NA	0.179002357657915	2.22947947362814	0.236979312683676	DEMETER2	MUT.PIK3CA/DEL.consensus.chr10:89512346-90611800	PIK3CA	PIK3CA__PTEN__PIK3CA	PTEN--PIK3CA	MUT.PIK3CA/DEL.consensus.chr10:89512346-90611800__PIK3CA	MUT.PIK3CA_PIK3CA/DEL.consensus.chr10:89512346-90611800_PTEN__PIK3CA__DEMETER2	TRUE	gene	3	0	0	TRUE
PTEN--PIK3CA__PIK3CA	TRUE	MUT.PIK3CA_PIK3CA/DEL.consensus.chr10:89512346-90611800_PTEN	first	DEL.consensus.chr10:89512346-90611800	MUT.PIK3CA	1178	397	26	240	0.108333333333333	DEL - MUT	43.4678	0.181115833333333	0.013577687860628	0.0080744519442	0.0004	0.0004	0.004030221719517	ME	0.005503235916427	TRUE	TRUE	TRUE	significant_robust	PIK3CA	PTEN	MUT	DEL	PIK3CA	PTEN	0.000771696478476	308.35249114067	9	52	30	124	-0.268	-0.1675	0.2005	0.055	0.414948744951983	2.05528714751532	0.234980899271634	209.505684512016	0.783342824463473	0.700378123880288	1	209.505684512016	1	0.700378123880288	0.446822951869881	0.099393693870827	NA	0.00025985674928	NA	0.231515892866671	og	tsg	-0.071258267557654	-0.043505099739551	-0.188310424030183	0.151527499983657	0.080288023786077	og	-0.1005	0.446822951869881	NA	NA	0.144805324290633	0.414948744951983	0.783342824463473	DRIVE_ataris	MUT.PIK3CA/DEL.consensus.chr10:89512346-90611800	PIK3CA	PIK3CA__PTEN__PIK3CA	PTEN--PIK3CA	MUT.PIK3CA/DEL.consensus.chr10:89512346-90611800__PIK3CA	MUT.PIK3CA_PIK3CA/DEL.consensus.chr10:89512346-90611800_PTEN__PIK3CA__DRIVE_ataris	FALSE	gene	3	0	0	TRUE
PTEN--PIK3CA__PIK3CA	TRUE	MUT.PIK3CA_PIK3CA/DEL.consensus.chr10:89512346-90611800_PTEN	first	DEL.consensus.chr10:89512346-90611800	MUT.PIK3CA	1178	397	26	240	0.108333333333333	DEL - MUT	43.4678	0.181115833333333	0.013577687860628	0.0080744519442	0.0004	0.0004	0.004030221719517	ME	0.005503235916427	TRUE	TRUE	TRUE	significant_robust	PIK3CA	PTEN	MUT	DEL	PIK3CA	PTEN	5.85046165297381E-10	695458835.236525	17	67	47	163	-0.26653908941122	-0.547748720422562	-0.166681987280429	-0.286113745692156	6.38843780036701	3.54151664194496	12.4003642907793	114158.901370927	0.054673179910097	0.008734292278344	12.4003642907793	114158.901370927	0.054673179910097	0.008734292278344	0.004597129789685	0.036393205077829	NA	3.25621751784411E-11	NA	0.000415630664288	og	tsg	-0.359970596798325	0.009297730930528	-0.164601101144563	0.137402781605329	0.017900588608706	og	0.281209631011342	0.004597129789685	NA	NA	0.17389883207509	6.38843780036701	0.054673179910097	AVANA	MUT.PIK3CA/DEL.consensus.chr10:89512346-90611800	PIK3CA	PIK3CA__PTEN__PIK3CA	PTEN--PIK3CA	MUT.PIK3CA/DEL.consensus.chr10:89512346-90611800__PIK3CA	MUT.PIK3CA_PIK3CA/DEL.consensus.chr10:89512346-90611800_PTEN__PIK3CA__AVANA	TRUE	gene	3	0	0	TRUE
PTPN11--NRAS__NRAS	TRUE	MUT.NRAS_NRAS/MUT.PTPN11_PTPN11	first	MUT.PTPN11	MUT.NRAS	234	49	0	33	0	MUT - MUT	3.5618	0.107933333333333	0.006008971134017	0.002097946099847	0.0158	0.0158	0.00279501214884	ME	0.00391102503417	FALSE	FALSE	TRUE	significant_permissive	NRAS	PTPN11	MUT	MUT	NRAS	PTPN11	1.34913732538834E-10	80686819611.6774	39	14	9	81	1.70810179281027	-1.40856642607287	1.6965493978622	1.38957965943375	19326.3976111828	0.513333675310016	0.079505857146721	140836991567.277	6.80112053357355E-08	6.60222426935205E-05	0.079505857146721	1	6.80112053357355E-08	1	2.92591284534183E-09	0.250868571812821	NA	5.65387794360106E-08	NA	0.429229840679501	og	og	0.738288063689773	0.55673214530295	-2.14152202623921	0.91416123807671	0.670628642859548	og	3.11666821888314	2.92591284534183E-09	NA	NA	2.69825417154216	19326.3976111828	6.80112053357355E-08	SCORE	MUT.NRAS/MUT.PTPN11	NRAS	NRAS__PTPN11__NRAS	PTPN11--NRAS	MUT.NRAS/MUT.PTPN11__NRAS	MUT.NRAS_NRAS/MUT.PTPN11_PTPN11__NRAS__SCORE	TRUE	gene	1	0	0	TRUE
RARA--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	first	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	8.73319102760309E-05	46395.7169105823	54	31	7	65	0.810404353242805	-2.35999607004057	-0.506227501207766	1.41347183672952	2.34080832426666	0.822358614099395	0.591957900773455	8229.47596667953	0.023464426623504	4.08733186725946E-07	0.591957900773455	1	0.023464426623504	1	0.025131972666671	0.019591966865647	NA	0.3285922834603	NA	0.000531629717668	og	og	-0.042217862242158	0.296241371296859	-0.696768892680675	-0.743059127927181	1.143586649311	og	3.17040042328338	0.025131972666671	NA	NA	0.993010263977534	2.34080832426666	0.023464426623504	SCORE	MUT.KRAS/AMP.merged.chr17:37736785-38513094	KRAS	KRAS__RARA__KRAS	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__KRAS	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__KRAS__SCORE	TRUE	gene	1	6	0	TRUE
RARA--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	first	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	1.33895489896029E-19	5.44790314843328E+020	4	61	3	130	-1.294	-1.542	0.11	0.2295	0.461206776919415	1.56207081220775	0.116485143682756	9.64595704439953E+020	0.371717929437421	0.406337059715169	1	9.64595704439953E+020	1	0.406337059715169	0.508861453329367	0.044721208851078	NA	0.001770897747923	NA	0.985536537194859	og	og	-0.594519912853863	-0.487895843899823	-0.777428851149459	0.509675208926718	0.755649486122564	og	0.248	0.508861453329367	NA	NA	0.289533007249636	0.461206776919415	0.371717929437421	DRIVE_ataris	MUT.KRAS/AMP.merged.chr17:37736785-38513094	KRAS	KRAS__RARA__KRAS	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__KRAS	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__KRAS__DRIVE_ataris	FALSE	gene	1	6	0	TRUE
RARA--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	first	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	7.5620630749111E-30	1.80266335888459E+033	4	55	3	195	-1.294	-1.679	0.11	0.23	0.464343580777708	1.46728012034733	0.050597991085268	3.2659585872122E+033	0.764138167961141	0.213202688187084	1	3.2659585872122E+033	1	0.213202688187084	0.302563762919673	0.007220060317083	NA	1.98958331938393E-05	NA	0.908404879026247	og	og	-0.621592911864809	-0.566591483596132	-0.912815732067295	0.668026383809551	0.811380831853877	og	0.385	0.302563762919673	NA	NA	0.346224248471163	0.464343580777708	0.764138167961141	DRIVE_ataris	MUT.KRAS/AMP.merged.chr17:37736785-38513094	KRAS	KRAS__RARA__KRAS	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__KRAS	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__KRAS__DRIVE_ataris	FALSE	event_inc	1	6	0	TRUE
RARA--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	first	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	1.3797034358424E-40	2.0986766320806E+044	4	67	7	250	-1.01147541462335	-0.995339735324506	-0.218829584937928	-0.277580965354852	0.437529131723903	16.9308689969142	0.246099152696847	4.10480900530438E+044	0.991898169881019	2.71867971228564	1	4.10480900530438E+044	1	2.71867971228564	0.848747633907694	3.55820465107737E-05	NA	1.084472511792E-10	NA	0.848143322533191	og	og	-0.615483104689954	-0.271260761837026	-0.302500612179996	0.278341463212059	0.295419910804963	og	-0.016135679298843	0.848747633907694	NA	NA	0.03123985034297	0.437529131723903	0.991898169881019	AVANA	MUT.KRAS/AMP.merged.chr17:37736785-38513094	KRAS	KRAS__RARA__KRAS	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__KRAS	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__KRAS__AVANA	FALSE	event_inc	1	6	0	TRUE
RARA--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	first	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	3.44401060107723E-10	7.1206287694432E+016	19	21	7	65	-2.60238954712125	-3.12472131206335	-0.506227501207766	1.41347183672952	0.473182247950845	1.2538845998715	970.126789996179	2.38404704318831E+016	0.000978960090744	17.1865330109252	1	2.38404704318831E+016	1	17.1865330109252	0.409491559103158	0.105648446516039	NA	0.039261227374085	NA	0.001077810948552	og	og	-1.08475952669277	-1.11546985580629	-1.56382122033672	0.360161647708095	2.31912942843492	og	0.5223317649421	0.409491559103158	NA	NA	0.448351364530428	0.473182247950845	0.000978960090744	SCORE	MUT.KRAS/AMP.merged.chr17:37736785-38513094	KRAS	KRAS__RARA__KRAS	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__KRAS	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__KRAS__SCORE	FALSE	event_inc	1	6	0	TRUE
RARA--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	first	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	4.86834307917537E-08	2277645752086218	5	19	7	65	-1.40321910432276	-3.10709301016338	-0.506227501207766	1.41347183672952	0.841942275437317	0.695215601588076	460.322518363171	455425984148301	1.80804405509289	2.76987958723386	1	1	1	1	0.494303339753928	0.347452492360199	NA	0.107780137599729	NA	0.00043488397967	og	og	-0.930173815325093	-0.704205519194423	-1.6783148550531	0.201432434926022	2.1810879393215	og	1.70387390584062	0.494303339753928	NA	NA	0.974109335858678	0.841942275437317	1.80804405509289	SCORE	MUT.KRAS/AMP.merged.chr17:37736785-38513094	KRAS	KRAS__RARA__KRAS	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__KRAS	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__KRAS__SCORE	FALSE	event_exc	1	6	0	TRUE
RARA--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	first	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	1.55293900318362E-26	1.89618795061658E+027	4	80	7	205	-1.01147541462335	-0.92040117246804	-0.218829584937928	-0.289375040703356	0.433456689754759	19.6090430010334	0.2670618128358	4.1276196283241E+027	2.58351350087429	1.78622626367251	1	4.1276196283241E+027	1	1.78622626367251	0.877902042206056	0.002427157819292	NA	6.46848307095382E-06	NA	0.950339818822273	og	og	-0.587273332859861	-0.215846666231932	-0.222914731287184	0.200275103664255	0.23848629385486	og	-0.091074242155309	0.877902042206056	NA	NA	0.007068065055252	0.433456689754759	2.58351350087429	AVANA	MUT.KRAS/AMP.merged.chr17:37736785-38513094	KRAS	KRAS__RARA__KRAS	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__KRAS	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__KRAS__AVANA	FALSE	gene	1	6	0	TRUE
RARA--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	first	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	3.27962925973863E-27	1.77164945619738E+030	3	44	3	195	-0.582	-1.5275	0.11	0.23	0.518948573279336	1.28818362879384	0.05373333530549	3.04735493465531E+030	0.093683696791344	0.391941305673282	1	3.04735493465531E+030	1	0.391941305673282	0.373873326282276	0.010409571921178	NA	2.19499660123468E-05	NA	0.887307613706917	og	og	-0.545849339394134	-0.504238161806729	-0.827592764249919	0.600179947041318	0.73165097901533	og	0.9455	0.373873326282276	NA	NA	0.32335460244319	0.518948573279336	0.093683696791344	DRIVE_ataris	MUT.KRAS/AMP.merged.chr17:37736785-38513094	KRAS	KRAS__RARA__KRAS	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__KRAS	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__KRAS__DRIVE_ataris	FALSE	event_exc	1	6	0	TRUE
RARA--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	first	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	5.59269136341401E-29	7.406591278155E+031	3	49	7	250	-0.979948857938854	-0.997369981380031	-0.218829584937928	-0.277580965354852	0.486691139340883	15.7500556783336	0.469753627023882	1.57950198124126E+032	1.86091033394736	7.23212927188631	1	1.57950198124126E+032	1	7.23212927188631	0.989878209096336	0.000259465800472	NA	4.54619497602948E-09	NA	0.861667164774665	og	og	-0.596302326377344	-0.251527385688639	-0.279947314703026	0.257980594535536	0.273494105856128	og	0.017421123441177	0.989878209096336	NA	NA	0.028419929014387	0.486691139340883	1.86091033394736	AVANA	MUT.KRAS/AMP.merged.chr17:37736785-38513094	KRAS	KRAS__RARA__KRAS	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__KRAS	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__KRAS__AVANA	FALSE	event_exc	1	6	0	TRUE
RARA--KRAS__RARA	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	second	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	0.028857991369655	2.81699693015404	5	19	7	65	2.60344382740334	2.52601202595199	1.95169030645315	1.90652221102331	0.444057852924167	2.24615163965719	0.697158231106827	4.99039781211908	2.30442767204606	2.29005707481057	1	4.99039781211908	1	2.29005707481057	0.979876632719604	0.014202868041731	NA	0.009264037515655	NA	0.190390316636193	og	og	2.06328531682664	0.182873889795501	0.196890166210837	-0.224984787534317	-0.154779268472022	og	0.65175352095019	0.014202868041731	NA	NA	0.407858677329818	2.24615163965719	2.29005707481057	SCORE	MUT.KRAS/AMP.merged.chr17:37736785-38513094	RARA	KRAS__RARA__RARA	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__RARA	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__RARA__SCORE	TRUE	event_exc	1	4	1	TRUE
RARA--KRAS__RARA	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	second	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	0.00026669406162	266.039954624082	4	67	7	250	-0.072324981445302	0.070900460593443	-0.193784061195928	0.016707677093428	2.05066003864055	0.762045091964266	240.562492629404	1.04699612242	4.29489699299064	0.071453730095134	240.562492629404	1	4.29489699299064	1	0.028638501120946	0.412325565237747	NA	0.000114697460113	NA	0.00037349902051	og	og	-0.038402154260276	-0.038722614489744	0.103615759177352	-0.129071238625492	0.064178093937884	og	0.121459079750627	0.412325565237747	NA	NA	0.090348624135748	0.762045091964266	0.071453730095134	AVANA	MUT.KRAS/AMP.merged.chr17:37736785-38513094	RARA	KRAS__RARA__RARA	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__RARA	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__RARA__AVANA	FALSE	event_inc	1	4	1	TRUE
RARA--KRAS__RARA	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	second	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	9.19298908585859E-05	587.76867790365	4	80	7	205	-0.072324981445302	0.070972325016908	-0.193784061195928	0.024925328081939	2.55421665294562	0.788121755981185	474.968089048799	1.09247023762202	4.86358675156603	0.466938189183055	474.968089048799	1	4.86358675156603	1	0.025760893045851	0.36259950758757	NA	3.8899288441252E-05	NA	0.000223426575851	og	og	-0.032690516543096	-0.03977938658526	0.104473160293406	-0.131810317317779	0.067116543609634	og	0.121459079750627	0.36259950758757	NA	NA	0.092030930732519	0.788121755981185	0.466938189183055	AVANA	MUT.KRAS/AMP.merged.chr17:37736785-38513094	RARA	KRAS__RARA__RARA	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__RARA	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__RARA__AVANA	FALSE	gene	1	4	1	TRUE
RARA--KRAS__RARA	TRUE	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA	second	AMP.merged.chr17:37736785-38513094	MUT.KRAS	687	341	16	118	0.135593220338983	AMP - MUT	26.355	0.223347457627119	0.013231130710108	0.008670007780829	0.003	0.003	0.003421140696747	ME	0.004561122929279	FALSE	FALSE	TRUE	significant_robust	KRAS	ERBB2,RARA	MUT	AMP	KRAS	RARA	0.007501937588094	2.89912397242773	19	21	7	65	2.28398868915874	2.51262691129969	1.95169030645315	1.90652221102331	0.398016458451013	1.17802454888617	0.788380281524779	5.08868980743103	2.60732227892562	1.84514858647108	1	5.08868980743103	1	1.84514858647108	0.876504616612551	0.003536067376334	NA	0.003777024040322	NA	0.177595340729378	og	og	2.03431870795076	0.142476212084333	0.201410777324023	-0.207377888451286	-0.136509100957069	og	0.33229838270559	0.003536067376334	NA	NA	0.349854100535619	1.17802454888617	1.84514858647108	SCORE	MUT.KRAS/AMP.merged.chr17:37736785-38513094	RARA	KRAS__RARA__RARA	RARA--KRAS	MUT.KRAS/AMP.merged.chr17:37736785-38513094__RARA	MUT.KRAS_KRAS/AMP.merged.chr17:37736785-38513094_RARA__RARA__SCORE	FALSE	event_inc	1	4	1	TRUE
